country,carrier_name,CC,NDC,prefix
United Kingdom,Sure,44,7781,447781
United Kingdom,3,44,7782,447782
United Kingdom,O2,44,7783,447783
United Kingdom,O2,44,7784,447784
United Kingdom,Orange,44,7790,447790
United Kingdom,Orange,44,7791,447791
United Kingdom,Orange,44,7792,447792
United Kingdom,O2,44,7793,447793
United Kingdom,Orange,44,7794,447794
United Kingdom,Vodafone,44,7795,447795
United Kingdom,Vodafone,44,7796,447796
United Kingdom,JT,44,7797,447797
United Kingdom,Vodafone,44,7798,447798
United Kingdom,Vodafone,44,7799,447799
United Kingdom,Orange,44,7800,447800
United Kingdom,O2,44,7801,447801
United Kingdom,O2,44,7802,447802
United Kingdom,O2,44,7803,447803
United Kingdom,EE,44,7804,447804
United Kingdom,Orange,44,7805,447805
United Kingdom,EE,44,7806,447806
United Kingdom,Orange,44,7807,447807
United Kingdom,O2,44,7808,447808
United Kingdom,O2,44,7809,447809
United Kingdom,Orange,44,781,44781
United Kingdom,Vodafone,44,7810,447810
United Kingdom,Vodafone,44,7818,447818
United Kingdom,O2,44,7819,447819
United Kingdom,O2,44,7820,447820
United Kingdom,O2,44,7821,447821
United Kingdom,FleXtel,44,78220,4478220
United Kingdom,Swiftnet,44,78221,4478221
United Kingdom,TalkTalk,44,78222,4478222
United Kingdom,aql,44,78224,4478224
United Kingdom,Icron Network,44,78225,4478225
United Kingdom,aql,44,78226,4478226
United Kingdom,Cheers,44,78227,4478227
United Kingdom,Vodafone,44,78228,4478228
United Kingdom,Oxygen8,44,78229,4478229
United Kingdom,Vodafone,44,7823,447823
United Kingdom,Vodafone,44,7824,447824
United Kingdom,Vodafone,44,7825,447825
United Kingdom,Vodafone,44,7826,447826
United Kingdom,Vodafone,44,7827,447827
United Kingdom,3,44,7828,447828
United Kingdom,Airtel,44,78297,4478297
United Kingdom,Airtel,44,78298,4478298
United Kingdom,Airtel,44,78299,4478299
United Kingdom,3,44,7830,447830
United Kingdom,Vodafone,44,7831,447831
United Kingdom,3,44,7832,447832
United Kingdom,Vodafone,44,7833,447833
United Kingdom,O2,44,7834,447834
United Kingdom,O2,44,7835,447835
United Kingdom,Vodafone,44,7836,447836
United Kingdom,Orange,44,7837,447837
United Kingdom,3,44,7838,447838
United Kingdom,Airtel,44,78391,4478391
United Kingdom,Airtel,44,78392,4478392
United Kingdom,Airtel,44,78397,4478397
United Kingdom,Sure,44,78398,4478398
United Kingdom,O2,44,784,44784
United Kingdom,3,44,7846,447846
United Kingdom,EE,44,7847,447847
United Kingdom,3,44,7848,447848
United Kingdom,O2,44,7850,447850
United Kingdom,O2,44,7851,447851
United Kingdom,EE,44,7852,447852
United Kingdom,3,44,7853,447853
United Kingdom,Orange,44,7854,447854
United Kingdom,Orange,44,7855,447855
United Kingdom,O2,44,7856,447856
United Kingdom,O2,44,7857,447857
United Kingdom,O2,44,7858,447858
United Kingdom,3,44,7859,447859
United Kingdom,O2,44,7860,447860
United Kingdom,3,44,7861,447861
United Kingdom,3,44,7862,447862
United Kingdom,3,44,7863,447863
United Kingdom,O2,44,78640,4478640
United Kingdom,O2,44,78641,4478641
United Kingdom,O2,44,78642,4478642
United Kingdom,O2,44,78643,4478643
United Kingdom,O2,44,78645,4478645
United Kingdom,O2,44,78646,4478646
United Kingdom,O2,44,78647,4478647
United Kingdom,O2,44,78648,4478648
United Kingdom,O2,44,78649,4478649
United Kingdom,3,44,7865,447865
United Kingdom,Orange,44,7866,447866
United Kingdom,Vodafone,44,7867,447867
United Kingdom,3,44,7868,447868
United Kingdom,3,44,7869,447869
United Kingdom,Orange,44,7870,447870
United Kingdom,O2,44,7871,447871
United Kingdom,O2,44,7872,447872
United Kingdom,Cloud9,44,78722,4478722
United Kingdom,Telecom 10,44,78727,4478727
United Kingdom,O2,44,7873,447873
United Kingdom,Telesign,44,78730,4478730
United Kingdom,O2,44,78740,4478740
United Kingdom,O2,44,78741,4478741
United Kingdom,O2,44,78742,4478742
United Kingdom,O2,44,78743,4478743
United Kingdom,Citrus,44,78744,4478744
United Kingdom,O2,44,78746,4478746
United Kingdom,O2,44,78747,4478747
United Kingdom,O2,44,78748,4478748
United Kingdom,O2,44,78749,4478749
United Kingdom,Orange,44,7875,447875
United Kingdom,Vodafone,44,7876,447876
United Kingdom,3,44,7877,447877
United Kingdom,3,44,7878,447878
United Kingdom,Vodafone,44,7879,447879
United Kingdom,Vodafone,44,7880,447880
United Kingdom,Vodafone,44,7881,447881
United Kingdom,3,44,7882,447882
United Kingdom,3,44,7883,447883
United Kingdom,Vodafone,44,7884,447884
United Kingdom,O2,44,7885,447885
United Kingdom,3,44,7886,447886
United Kingdom,Vodafone,44,7887,447887
United Kingdom,3,44,7888,447888
United Kingdom,O2,44,7889,447889
United Kingdom,Orange,44,7890,447890
United Kingdom,Orange,44,7891,447891
United Kingdom,HSL,44,78920,4478920
United Kingdom,Vectone Mobile,44,78921,4478921
United Kingdom,O2,44,78923,4478923
United Kingdom,O2,44,78924,4478924
United Kingdom,FleXtel,44,78925,4478925
United Kingdom,O2,44,78926,4478926
United Kingdom,O2,44,78927,4478927
United Kingdom,O2,44,78928,4478928
United Kingdom,O2,44,78929,4478929
United Kingdom,Magrathea,44,78930,4478930
United Kingdom,Sure,44,78931,4478931
United Kingdom,O2,44,78932,4478932
United Kingdom,Yim Siam,44,78933,4478933
United Kingdom,O2,44,78934,4478934
United Kingdom,O2,44,78935,4478935
United Kingdom,O2,44,78936,4478936
United Kingdom,O2,44,78937,4478937
United Kingdom,aql,44,78938,4478938
United Kingdom,Citrus,44,78939,4478939
United Kingdom,O2,44,7894,447894
United Kingdom,O2,44,7895,447895
United Kingdom,Orange,44,7896,447896
United Kingdom,3,44,7897,447897
United Kingdom,3,44,7898,447898
United Kingdom,Vodafone,44,7899,447899
United Kingdom,Vodafone,44,7900,447900
United Kingdom,Vodafone,44,7901,447901
United Kingdom,O2,44,7902,447902
United Kingdom,EE,44,7903,447903
United Kingdom,EE,44,7904,447904
United Kingdom,EE,44,7905,447905
United Kingdom,EE,44,7906,447906
United Kingdom,O2,44,7907,447907
United Kingdom,EE,44,7908,447908
United Kingdom,Vodafone,44,7909,447909
United Kingdom,EE,44,7910,447910
United Kingdom,Marathon Telecom,44,79110,4479110
United Kingdom,JT,44,79111,4479111
United Kingdom,Sure,44,79112,4479112
United Kingdom,JT,44,79117,4479117
United Kingdom,Sure,44,79118,4479118
United Kingdom,O2,44,7912,447912
United Kingdom,EE,44,7913,447913
United Kingdom,EE,44,7914,447914
United Kingdom,3,44,7915,447915
United Kingdom,3,44,7916,447916
United Kingdom,Vodafone,44,7917,447917
United Kingdom,Vodafone,44,7918,447918
United Kingdom,Vodafone,44,7919,447919
United Kingdom,O2,44,792,44792
United Kingdom,Vodafone,44,7920,447920
United Kingdom,Manx Telecom,44,7924,447924
United Kingdom,Cloud9,44,79245,4479245
United Kingdom,Orange,44,7929,447929
United Kingdom,EE,44,7930,447930
United Kingdom,EE,44,7931,447931
United Kingdom,EE,44,7932,447932
United Kingdom,O2,44,7933,447933
United Kingdom,O2,44,7934,447934
United Kingdom,O2,44,7935,447935
United Kingdom,O2,44,7936,447936
United Kingdom,JT,44,7937,447937
United Kingdom,O2,44,7938,447938
United Kingdom,EE,44,7939,447939
United Kingdom,EE,44,794,44794
United Kingdom,EE,44,795,44795
United Kingdom,O2,44,7955,447955
United Kingdom,Orange,44,796,44796
United Kingdom,EE,44,7960,447960
United Kingdom,EE,44,7961,447961
United Kingdom,EE,44,7962,447962
United Kingdom,EE,44,7963,447963
United Kingdom,Orange,44,7970,447970
United Kingdom,Orange,44,7971,447971
United Kingdom,Orange,44,7972,447972
United Kingdom,Orange,44,7973,447973
United Kingdom,Orange,44,7974,447974
United Kingdom,Orange,44,7975,447975
United Kingdom,Orange,44,7976,447976
United Kingdom,Orange,44,7977,447977
United Kingdom,QX Telecom,44,79781,4479781
United Kingdom,Cloud9,44,79782,4479782
United Kingdom,Cloud9,44,79783,4479783
United Kingdom,Cheers,44,79784,4479784
United Kingdom,Icron Network,44,79785,4479785
United Kingdom,Oxygen8,44,79786,4479786
United Kingdom,TeleWare,44,79787,4479787
United Kingdom,Truphone,44,79788,4479788
United Kingdom,IV Response,44,79789,4479789
United Kingdom,Vodafone,44,7979,447979
United Kingdom,EE,44,798,44798
United Kingdom,Orange,44,7980,447980
United Kingdom,3,44,7988,447988
United Kingdom,Orange,44,7989,447989
United Kingdom,Vodafone,44,7990,447990
United Kingdom,O2,44,7999,447999
Switzerland,Swisscom,41,69,4169
Switzerland,Swisscom,41,72,4172
Switzerland,Swisscom,41,73,4173
Switzerland,Swisscom,41,7500,417500
Switzerland,Swisscom,41,7507,417507
Switzerland,Swisscom,41,7508,417508
Switzerland,Swisscom,41,7509,417509
Switzerland,Swisscom,41,7519,417519
Switzerland,Swisscom,41,752,41752
Switzerland,Swisscom,41,753,41753
Switzerland,Swisscom,41,754,41754
Switzerland,Swisscom,41,7550,417550
Switzerland,Swisscom,41,7551,417551
Switzerland,Swisscom,41,7552,417552
Switzerland,Swisscom,41,7553,417553
Switzerland,Swisscom,41,7557,417557
Switzerland,Swisscom,41,757,41757
Switzerland,Sunrise,41,7600,417600
Switzerland,Sunrise,41,7603,417603
Switzerland,Sunrise,41,7604,417604
Switzerland,Sunrise,41,7605,417605
Switzerland,Sunrise,41,762,41762
Switzerland,Sunrise,41,763,41763
Switzerland,Sunrise,41,764,41764
Switzerland,Sunrise,41,765,41765
Switzerland,Sunrise,41,766,41766
Switzerland,Sunrise,41,767,41767
Switzerland,Sunrise,41,768,41768
Switzerland,Sunrise,41,769,41769
Switzerland,Swisscom,41,770,41770
Switzerland,Swisscom,41,7710,417710
Switzerland,Swisscom,41,7712,417712
Switzerland,Swisscom,41,7713,417713
Switzerland,Swisscom,41,7715,417715
Switzerland,Sunrise,41,772,41772
Switzerland,Sunrise,41,7730,417730
Switzerland,Sunrise,41,77310,4177310
Switzerland,Sunrise,41,77311,4177311
Switzerland,Sunrise,41,77312,4177312
Switzerland,Sunrise,41,77313,4177313
Switzerland,Sunrise,41,77314,4177314
Switzerland,Sunrise,41,77315,4177315
Switzerland,Sunrise,41,77316,4177316
Switzerland,In&Phone,41,77357,4177357
Switzerland,Swisscom,41,774,41774
Switzerland,Swisscom,41,7750,417750
Switzerland,Swisscom,41,7751,417751
Switzerland,Swisscom,41,7752,417752
Switzerland,Swisscom,41,7753,417753
Switzerland,BeeOne Communications,41,7780,417780
Switzerland,BeeOne Communications,41,7781,417781
Switzerland,Vectone Mobile Limited (Mundio),41,7788,417788
Switzerland,Vectone Mobile Limited (Mundio),41,7789,417789
Switzerland,Lycamobile,41,779,41779
Switzerland,Salt,41,780,41780
Switzerland,Salt,41,781,41781
Switzerland,Salt,41,782,41782
Switzerland,Salt,41,783,41783
Switzerland,Sunrise,41,7840,417840
Switzerland,Sunrise,41,7841,417841
Switzerland,Sunrise,41,7842,417842
Switzerland,spusu,41,7844,417844
Switzerland,Tismi,41,78460,4178460
Switzerland,Tismi,41,78461,4178461
Switzerland,Tismi,41,78462,4178462
Switzerland,Tismi,41,78463,4178463
Switzerland,MTEL,41,7847,417847
Switzerland,Nexphone,41,78480,4178480
Switzerland,Nexphone,41,78481,4178481
Switzerland,Nexphone,41,78482,4178482
Switzerland,Telecom26 AG,41,78490,4178490
Switzerland,Salt,41,785,41785
Switzerland,Salt,41,786,41786
Switzerland,Salt,41,787,41787
Switzerland,Salt,41,788,41788
Switzerland,Salt,41,789,41789
Switzerland,Swisscom,41,790,41790
Switzerland,Swisscom,41,791,41791
Switzerland,Swisscom,41,792,41792
Switzerland,Swisscom,41,793,41793
Switzerland,Swisscom,41,794,41794
Switzerland,Swisscom,41,795,41795
Switzerland,Swisscom,41,796,41796
Switzerland,Swisscom,41,797,41797
Switzerland,Swisscom,41,798,41798
Switzerland,Swisscom,41,7990,417990
Switzerland,Swisscom,41,7991,417991
Switzerland,Swisscom,41,7992,417992
Switzerland,Swisscom,41,7993,417993
Switzerland,Swisscom,41,7994,417994
Switzerland,Swisscom,41,7995,417995
Switzerland,Swisscom,41,7996,417996
Switzerland,Relario AG (Bebbicell),41,79977,4179977
Switzerland,Relario AG (Bebbicell),41,79978,4179978
Switzerland,Relario AG (Bebbicell),41,79979,4179979
Switzerland,Comfone AG,41,7999,417999
Turkey,Turkcell,90,51616,9051616
Turkey,Turkcell,90,53,9053
Turkey,Vodafone,90,54,9054
Turkey,Türk Telekom,90,55,9055
Turkey,Turkcell,90,5616,905616
Kuwait,VIVA,965,5,9655
Kuwait,Ooredoo,965,6,9656
Kuwait,Zain,965,9,9659
Netherlands,Vodafone Libertel B.V.,31,611,31611
Netherlands,T-Mobile,31,614,31614
Netherlands,Vodafone Libertel B.V.,31,615,31615
Netherlands,T-Mobile Thuis,31,618,31618
Netherlands,KPN,31,620,31620
Netherlands,Vodafone Libertel B.V.,31,621,31621
Netherlands,KPN,31,622,31622
Netherlands,KPN,31,623,31623
Netherlands,T-Mobile,31,624,31624
Netherlands,Vodafone Libertel B.V.,31,625,31625
Netherlands,KPN,31,626,31626
Netherlands,Vodafone Libertel B.V.,31,627,31627
Netherlands,T-Mobile Thuis,31,628,31628
Netherlands,Vodafone Libertel B.V.,31,629,31629
Netherlands,KPN,31,630,31630
Netherlands,Vodafone Libertel B.V.,31,631,31631
Netherlands,KPN,31,633,31633
Netherlands,T-Mobile,31,634,31634
Netherlands,Glotell B.V (V-Tell NL),31,6351,316351
Netherlands,Lancelot,31,6352,316352
Netherlands,KPN,31,6353,316353
Netherlands,ASPIDER Solutions Nederland B.V.,31,6356,316356
Netherlands,ASPIDER Solutions Nederland B.V.,31,6357,316357
Netherlands,ASPIDER Solutions Nederland B.V.,31,6358,316358
Netherlands,ASPIDER Solutions Nederland B.V.,31,6359,316359
Netherlands,Tele2,31,636,31636
Netherlands,Teleena (MVNE),31,637,31637
Netherlands,T-Mobile Thuis,31,638,31638
Netherlands,T-Mobile Thuis,31,639,31639
Netherlands,Tele2,31,640,31640
Netherlands,T-Mobile,31,641,31641
Netherlands,T-Mobile,31,642,31642
Netherlands,T-Mobile,31,643,31643
Netherlands,KPN,31,644,31644
Netherlands,Telfort,31,645,31645
Netherlands,Vodafone Libertel B.V.,31,646,31646
Netherlands,KPN,31,647,31647
Netherlands,T-Mobile Thuis,31,648,31648
Netherlands,KPN,31,649,31649
Netherlands,Vodafone Libertel B.V.,31,650,31650
Netherlands,KPN,31,651,31651
Netherlands,Vodafone Libertel B.V.,31,652,31652
Netherlands,KPN,31,653,31653
Netherlands,Vodafone Libertel B.V.,31,654,31654
Netherlands,Vodafone Libertel B.V.,31,655,31655
Netherlands,T-Mobile,31,656,31656
Netherlands,KPN,31,657,31657
Netherlands,Lebara,31,658,31658
Netherlands,Private Mobility Nederland,31,6580,316580
Netherlands,KPN,31,6587,316587
Netherlands,KPN,31,6588,316588
Netherlands,KPN,31,6589,316589
Netherlands,Vectone Mobile/Delight Mobile,31,659,31659
Netherlands,Motto,31,6599,316599
Netherlands,Vodafone Libertel B.V.,31,680,31680
Netherlands,T-Mobile,31,681,31681
Netherlands,KPN,31,682,31682
Netherlands,KPN,31,683,31683
Netherlands,Lycamobile,31,684,31684
Netherlands,Lycamobile,31,685,31685
Netherlands,Lycamobile,31,686,31686
Netherlands,Lycamobile,31,687,31687
Malta,GO,356,79,35679
Malta,GO,356,72,35672
Malta,GO,356,988,356988
Malta,Vodafone,356,99,35699
Iraq,Asia Cell,964,77,96477
Iraq,Zain,964,78,96478
Iraq,Zain,964,79,96479
Portugal,NOS,351,609230,351609230
Portugal,NOS,351,60929,35160929
Portugal,NOS,351,6093,3516093
Portugal,NOS,351,639230,351639230
Portugal,MEO,351,63924,35163924
Portugal,NOS,351,63929,35163929
Portugal,NOS,351,6393,3516393
Portugal,NOS,351,659230,351659230
Portugal,MEO,351,65924,35165924
Portugal,NOS,351,65929,35165929
Portugal,NOS,351,6593,3516593
Portugal,NOS,351,669230,351669230
Portugal,NOS,351,66929,35166929
Portugal,NOS,351,6693,3516693
Portugal,Vodafone,351,91,35191
Portugal,Vodafone,351,921,351921
Portugal,Vodafone,351,9220,3519220
Portugal,MEO,351,9221,3519221
Portugal,MEO,351,9222,3519222
Portugal,NOS,351,923,351923
Portugal,Vodafone,351,9231,3519231
Portugal,MEO,351,9232,3519232
Portugal,MEO,351,924,351924
Portugal,MEO,351,925,351925
Portugal,MEO,351,926,351926
Portugal,MEO,351,927,351927
Portugal,MEO,351,9280,3519280
Portugal,MEO,351,9281,3519281
Portugal,MEO,351,9285,3519285
Portugal,NOS,351,9290,3519290
Portugal,NOS,351,9291,3519291
Portugal,NOS,351,9292,3519292
Portugal,NOS,351,9293,3519293
Portugal,NOS,351,9294,3519294
Portugal,NOS,351,93,35193
Portugal,MEO,351,96,35196
China,China Unicom,86,131,86131
China,China Unicom,86,132,86132
China,China Telecom,86,133,86133
China,China Mobile,86,1340,861340
China,China Mobile,86,1341,861341
China,China Mobile,86,1342,861342
China,China Mobile,86,1343,861343
China,China Mobile,86,1344,861344
China,China Mobile,86,1345,861345
China,China Mobile,86,1346,861346
China,China Mobile,86,1347,861347
China,China Mobile,86,1348,861348
China,China Mobile,86,135,86135
China,China Mobile,86,136,86136
China,China Mobile,86,137,86137
China,China Mobile,86,138,86138
China,China Mobile,86,139,86139
China,China Unicom,86,145,86145
China,China Mobile,86,147,86147
China,China Mobile,86,15,8615
China,China Telecom,86,153,86153
China,China Unicom,86,155,86155
China,China Unicom,86,156,86156
China,China Unicom,86,166,86166
China,China Unicom,86,167,86167
China,China Telecom,86,1700,861700
China,China Telecom,86,1701,861701
China,China Telecom,86,1702,861702
China,China Mobile,86,1703,861703
China,China Unicom,86,1704,861704
China,China Mobile,86,1705,861705
China,China Mobile,86,1706,861706
China,China Unicom,86,1707,861707
China,China Unicom,86,1708,861708
China,China Unicom,86,1709,861709
China,China Unicom,86,171,86171
China,China Mobile,86,172,86172
China,China Telecom,86,173,86173
China,China Telecom,86,174,86174
China,China Unicom,86,175,86175
China,China Unicom,86,176,86176
China,China Telecom,86,177,86177
China,China Mobile,86,178,86178
China,China Telecom,86,180,86180
China,China Telecom,86,181,86181
China,China Mobile,86,182,86182
China,China Mobile,86,183,86183
China,China Mobile,86,184,86184
China,China Unicom,86,185,86185
China,China Unicom,86,186,86186
China,China Mobile,86,187,86187
China,China Mobile,86,188,86188
China,China Telecom,86,189,86189
China,China Telecom,86,190,86190
China,China Telecom,86,191,86191
China,China Telecom,86,193,86193
China,China Mobile,86,195,86195
China,China Unicom,86,196,86196
China,China Mobile,86,197,86197
China,China Mobile,86,198,86198
China,China Telecom,86,199,86199
Austria,3,43,660,43660
Austria,A1.net,43,664,43664
Austria,3,43,665,43665
Austria,3,43,668,43668
Austria,3,43,672,43672
Austria,A1.net,43,68181,4368181
Austria,A1.net,43,68182,4368182
Austria,3,43,68183,4368183
Austria,A1.net,43,68184,4368184
Austria,3,43,6819,436819
Austria,3,43,686,43686
Austria,3,43,690,43690
Austria,3,43,696,43696
Sweden,Telenor,46,7011,467011
Sweden,Telenor,46,7014,467014
Sweden,Tele2,46,7015,467015
Sweden,Tele2,46,7016,467016
Sweden,Telenor,46,701990,46701990
Sweden,Telenor,46,701991,46701991
Sweden,Telenor,46,701992,46701992
Sweden,Telenor,46,701993,46701993
Sweden,Telenor,46,701994,46701994
Sweden,Telenor,46,701995,46701995
Sweden,Telia,46,702,46702
Sweden,Telia,46,703,46703
Sweden,Tele2,46,704,46704
Sweden,Telia,46,705,46705
Sweden,Telia,46,706,46706
Sweden,Tele2,46,707,46707
Sweden,Telenor,46,708,46708
Sweden,Telenor,46,709,46709
Sweden,Tele2,46,7200,467200
Sweden,Tele2,46,7201,467201
Sweden,Tele2,46,7202,467202
Sweden,Tele2,46,7203,467203
Sweden,Tele2,46,7204,467204
Sweden,Telenor,46,72059,4672059
Sweden,Telia,46,720806,46720806
Sweden,Tele2,46,72083,4672083
Sweden,Tele2,46,72084,4672084
Sweden,Tele2,46,72085,4672085
Sweden,Telenor,46,72087,4672087
Sweden,Telenor,46,72088,4672088
Sweden,Telia,46,720893,46720893
Sweden,Telia,46,720894,46720894
Sweden,Telia,46,720895,46720895
Sweden,Telia,46,720896,46720896
Sweden,Telia,46,7212,467212
Sweden,Telia,46,7213,467213
Sweden,Tele2,46,72141,4672141
Sweden,Tele2,46,72142,4672142
Sweden,Tele2,46,72143,4672143
Sweden,Tele2,46,72144,4672144
Sweden,Tele2,46,72145,4672145
Sweden,Tele2,46,72146,4672146
Sweden,Tele2,46,72147,4672147
Sweden,Tele2,46,72148,4672148
Sweden,Tele2,46,721490,46721490
Sweden,Tele2,46,721491,46721491
Sweden,Tele2,46,721492,46721492
Sweden,Tele2,46,721493,46721493
Sweden,Tele2,46,721494,46721494
Sweden,Telenor,46,7215,467215
Sweden,Telenor,46,7216,467216
Sweden,Telenor,46,7217,467217
Sweden,Telenor,46,7218,467218
Sweden,Telenor,46,7219,467219
Sweden,Telia,46,722,46722
Sweden,Telenor,46,72342,4672342
Sweden,Telenor,46,723461,46723461
Sweden,Telenor,46,723464,46723464
Sweden,Telenor,46,723466,46723466
Sweden,Telenor,46,723468,46723468
Sweden,Telenor,46,723491,46723491
Sweden,Telenor,46,7235,467235
Sweden,Telenor,46,7236,467236
Sweden,Telenor,46,7237,467237
Sweden,Telenor,46,7238,467238
Sweden,Telenor,46,7239,467239
Sweden,Telenor,46,724000,46724000
Sweden,Telenor,46,7244,467244
Sweden,Telia,46,7245,467245
Sweden,Telia,46,7246,467246
Sweden,Telia,46,7247,467247
Sweden,Telia,46,7248,467248
Sweden,Telia,46,7249,467249
Sweden,Telia,46,725,46725
Sweden,Tele2,46,726004,46726004
Sweden,Tele2,46,726005,46726005
Sweden,Tele2,46,72603,4672603
Sweden,Tele2,46,72604,4672604
Sweden,Tele2,46,72605,4672605
Sweden,Tele2,46,72606,4672606
Sweden,Tele2,46,72607,4672607
Sweden,Tele2,46,72608,4672608
Sweden,Telenor,46,72644,4672644
Sweden,Telavox AB,46,72648,4672648
Sweden,Telia,46,7265,467265
Sweden,Telenor,46,72660,4672660
Sweden,Telenor,46,72666,4672666
Sweden,Telia,46,7267,467267
Sweden,Telia,46,7268,467268
Sweden,Telenor,46,72695,4672695
Sweden,Telia,46,7270,467270
Sweden,Telia,46,7271,467271
Sweden,Telia,46,7272,467272
Sweden,Telia,46,7273,467273
Sweden,Telia,46,7274,467274
Sweden,Telenor,46,72754,4672754
Sweden,Telenor,46,7279,467279
Sweden,Telenor,46,728197,46728197
Sweden,Tele2,46,7283,467283
Sweden,Tele2,46,7284,467284
Sweden,Tele2,46,7285,467285
Sweden,Tele2,46,7286,467286
Sweden,Tele2,46,7287,467287
Sweden,Telenor,46,7288,467288
Sweden,Tele2,46,7290,467290
Sweden,Tele2,46,7291,467291
Sweden,Tele2,46,7292,467292
Sweden,Tele2,46,7293,467293
Sweden,Tele2,46,7294,467294
Sweden,Telenor,46,7296,467296
Sweden,Telenor,46,7297,467297
Sweden,Telenor,46,7298,467298
Sweden,Telenor,46,7299,467299
Sweden,Telia,46,730,46730
Sweden,Telenor,46,7310,467310
Sweden,Telia,46,7311,467311
Sweden,Telenor,46,73125,4673125
Sweden,Telenor Connexion,46,73126,4673126
Sweden,Telenor,46,7314,467314
Sweden,Telenor,46,7315,467315
Sweden,Telia,46,7319,467319
Sweden,Telenor,46,7320,467320
Sweden,Tele2,46,7321,467321
Sweden,Tele2,46,7322,467322
Sweden,Telenor,46,7323,467323
Sweden,Telenor,46,7324,467324
Sweden,Telenor,46,7325,467325
Sweden,Telenor,46,7326,467326
Sweden,Telenor,46,7328,467328
Sweden,Telenor,46,733,46733
Sweden,Telenor,46,7340,467340
Sweden,Telenor,46,7341,467341
Sweden,Telenor,46,7342,467342
Sweden,Telenor,46,7343,467343
Sweden,Telenor,46,7344,467344
Sweden,Telia,46,73453,4673453
Sweden,Tele2,46,73454,4673454
Sweden,Telenor,46,73457,4673457
Sweden,Telenor,46,73458,4673458
Sweden,Telenor,46,7346,467346
Sweden,Telenor,46,73471,4673471
Sweden,Telenor,46,73472,4673472
Sweden,Tele2,46,7355,467355
Sweden,Tele2,46,7356,467356
Sweden,Tele2,46,7357,467357
Sweden,Tele2,46,7358,467358
Sweden,Tele2,46,7359,467359
Sweden,Tele2,46,736,46736
Sweden,Tele2,46,737,46737
Sweden,Telia,46,7380,467380
Sweden,Telia,46,7381,467381
Sweden,Telia,46,7382,467382
Sweden,Telia,46,7383,467383
Sweden,Telia,46,7384,467384
Sweden,Telenor,46,7385,467385
Sweden,Telenor,46,73860,4673860
Sweden,Telenor,46,73861,4673861
Sweden,Telenor,46,73862,4673862
Sweden,Tele2,46,73866,4673866
Sweden,Tele2,46,73867,4673867
Sweden,Tele2,46,73868,4673868
Sweden,Tele2,46,7387,467387
Sweden,Telenor,46,7388,467388
Sweden,Tele2,46,7389,467389
Sweden,Tele2,46,739,46739
Sweden,Tele2,46,7605,467605
Sweden,Tele2,46,7606,467606
Sweden,Tele2,46,7607,467607
Sweden,Tele2,46,7608,467608
Sweden,Tele2,46,7609,467609
Sweden,Telia,46,7610,467610
Sweden,Telia,46,7611,467611
Sweden,Telia,46,7612,467612
Sweden,Telia,46,7613,467613
Sweden,Telia,46,7614,467614
Sweden,Tele2,46,762,46762
Sweden,Telenor,46,7635,467635
Sweden,Telenor,46,7636,467636
Sweden,Telenor,46,7637,467637
Sweden,Tele2,46,7640,467640
Sweden,Tele2,46,7641,467641
Sweden,Tele2,46,7642,467642
Sweden,Tele2,46,7647,467647
Sweden,Tele2,46,764940,46764940
Sweden,Tele2,46,76495,4676495
Sweden,Tele2,46,76496,4676496
Sweden,Tele2,46,765,46765
Sweden,Telenor,46,7660,467660
Sweden,Telenor,46,7661,467661
Sweden,Telenor,46,7662,467662
Sweden,Telenor,46,7663,467663
Sweden,Telenor,46,7664,467664
Sweden,Tele2,46,7665,467665
Sweden,Tele2,46,7668,467668
Sweden,Tele2,46,76695,4676695
Sweden,Tele2,46,76696,4676696
Sweden,Tele2,46,76697,4676697
Sweden,Tele2,46,76698,4676698
Sweden,Tele2,46,76699,4676699
Sweden,Tele2,46,7670,467670
Sweden,Tele2,46,7671,467671
Sweden,Tele2,46,76720,4676720
Sweden,Tele2,46,76721,4676721
Sweden,Tele2,46,76722,4676722
Sweden,Tele2,46,76723,4676723
Sweden,Tele2,46,76724,4676724
Sweden,Tele2,46,76725,4676725
Sweden,Telenor,46,76727,4676727
Sweden,Telia,46,7676,467676
Sweden,Telia,46,7677,467677
Sweden,Telia,46,7678,467678
Sweden,Telia,46,7679,467679
Sweden,Telia,46,7680,467680
Sweden,Telia,46,7681,467681
Sweden,Telia,46,7682,467682
Sweden,Telia,46,7683,467683
Sweden,Telia,46,7684,467684
Sweden,Telenor,46,7685,467685
Sweden,Telenor,46,7686,467686
Sweden,Telenor,46,7687,467687
Sweden,Telenor,46,7688,467688
Sweden,Telenor,46,7689,467689
Sweden,Tele2,46,7690,467690
Sweden,Tele2,46,7691,467691
Sweden,Tele2,46,7692,467692
Sweden,Tele2,46,7693,467693
Sweden,Tele2,46,7694,467694
Sweden,Telia,46,7698,467698
Sweden,Telia,46,7699,467699
Sweden,Telenor,46,790050,46790050
Sweden,Telenor,46,790051,46790051
Sweden,Telenor,46,790052,46790052
Sweden,Telenor,46,790053,46790053
Sweden,Telenor,46,790054,46790054
Sweden,Telenor,46,790055,46790055
Sweden,Telenor,46,790056,46790056
Sweden,Telenor,46,790057,46790057
Sweden,Tele2,46,7901,467901
Sweden,Tele2,46,7902,467902
Sweden,Tele2,46,7903,467903
Sweden,Tele2,46,7904,467904
Sweden,Tele2,46,7905,467905
