country,carrier_name,CC,NDC,prefix
Abkhazia,,7,940,7940
Abkhazia,,995,44,99544
Afghanistan,Etisalet,93,,93
Afghanistan,TDC afgh,93,20,9320
Afghanistan,Etisalet,93,50,9350
Afghanistan,AWCC,93,70,9370
Afghanistan,AWCC,93,71,9371
Afghanistan,Roshan,93,72,9372
Afghanistan,Etisalat,93,73,9373
Afghanistan,SALAAM,93,74,9374
Afghanistan,Afghan Telecom,93,75,9375
Afghanistan,MTN,93,76,9376
Afghanistan,MTN,93,77,9377
Afghanistan,Etisalat,93,78,9378
Afghanistan,Roshan,93,79,9379
Albania,ALBtelecom,355,,355
Albania,Telekom Alb,355,01,35501
Albania,ALBtelecom,355,03,35503
Albania,Plus Albania,355,04,35504
Albania,PLUS Communication,355,66,35566
Albania,Plus Albania,355,662,355662
Albania,Plus Albania,355,663,355663
Albania,Plus Albania,355,664,355664
Albania,Plus Albania,355,665,355665
Albania,Plus Albania,355,666,355666
Albania,Plus Albania,355,667,355667
Albania,Plus Albania,355,668,355668
Albania,Plus Albania,355,669,355669
Albania,ALBtelecom,355,67,35567
Albania,AMC,355,68,35568
Albania,Vodafone,355,69,35569
Algeria,Djezzy,213,,213
Algeria,Djezzy,213,02,21302
Algeria,Ooredoo,213,5,2135
Algeria,Mobilis,213,6,2136
Algeria,Ooredoo,213,7,2137
Algeria,Djezzy,213,70,21370
American Samoa,Bluesky,1,110,1110
American Samoa,,1,684,1684
Andorra,AndorraTelec,376,03,37603
Andorra,,376,3,3763
Andorra,AndorraTelec,376,5,3765
Andorra,AndorraTelec,376,6,3766
Angola,unitel,244,,244
Angola,unitel,244,02,24402
Angola,Africell,244,05,24405
Angola,MOVICEL - CDMA,244,91,24491
Angola,UNITEL - GSM,244,92,24492
Angola,UNITEL - GSM,244,93,24493
Angola,unitel,244,94,24494
Angola,Africell,244,95,24495
Anguilla,CWWI,1,,1
Anguilla,CWWI,1,26447,126447
Anguilla,,1,264772,1264772
Anguilla,CWWI,1,840,1840
Antigua And Barbuda,CWWI,1,,1
Antigua And Barbuda,,1,2687,12687
Antigua And Barbuda,CWWI,1,26876,126876
Antigua And Barbuda,CWWI,1,920,1920
AntillesNDL,Setel,599,3181,5993181
AntillesNDL,Setel,599,3184,5993184
AntillesNDL,Setel,599,3185,5993185
AntillesNDL,Setel,599,4165,5994165
AntillesNDL,Setel,599,4166,5994166
AntillesNDL,Setel,599,4167,5994167
AntillesNDL,Setel,599,553,599553
AntillesNDL,Setel,599,554,599554
AntillesNDL,Setel,599,580,599580
AntillesNDL,Setel,599,581,599581
AntillesNDL,Setel,599,584,599584
AntillesNDL,Setel,599,585,599585
AntillesNDL,Setel,599,586,599586
AntillesNDL,Setel,599,587,599587
AntillesNDL,Setel,599,588,599588
AntillesNDL,Setel,599,795,599795
AntillesNDL,Setel,599,796,599796
AntillesNDL,Setel,599,91,59991
AntillesNDL,Setel,599,951,599951
AntillesNDL,Setel,599,952,599952
AntillesNDL,Setel,599,9530,5999530
AntillesNDL,Setel,599,9531,5999531
AntillesNDL,Setel,599,954,599954
AntillesNDL,Setel,599,956,599956
Argentina,O2,54,,54
Argentina,O2,54,07,5407
Argentina,O2,54,11,5411
Argentina,TelePersoSA,54,112,54112
Argentina,TelePersoSA,54,113,54113
Argentina,TelePersoSA,54,114,54114
Argentina,TelePersoSA,54,115,54115
Argentina,TelePersoSA,54,116,54116
Argentina,O2,54,220,54220
Argentina,O2,54,2202,542202
Argentina,O2,54,221,54221
Argentina,TelePersoSA,54,222,54222
Argentina,O2,54,2221,542221
Argentina,O2,54,2223,542223
Argentina,O2,54,2224,542224
Argentina,O2,54,2225,542225
Argentina,O2,54,2226,542226
Argentina,O2,54,2227,542227
Argentina,O2,54,2229,542229
Argentina,O2,54,223,54223
Argentina,TelePersoSA,54,224,54224
Argentina,O2,54,2241,542241
Argentina,O2,54,2242,542242
Argentina,O2,54,2243,542243
Argentina,O2,54,2244,542244
Argentina,O2,54,2245,542245
Argentina,O2,54,2246,542246
Argentina,TelePersoSA,54,225,54225
Argentina,O2,54,2252,542252
Argentina,O2,54,2254,542254
Argentina,O2,54,2255,542255
Argentina,O2,54,2257,542257
Argentina,TelePersoSA,54,226,54226
Argentina,O2,54,2261,542261
Argentina,O2,54,2262,542262
Argentina,O2,54,2264,542264
Argentina,O2,54,2265,542265
Argentina,O2,54,2266,542266
Argentina,O2,54,2267,542267
Argentina,O2,54,2268,542268
Argentina,TelePersoSA,54,227,54227
Argentina,O2,54,2271,542271
Argentina,O2,54,2272,542272
Argentina,O2,54,2273,542273
Argentina,O2,54,2274,542274
Argentina,TelePersoSA,54,228,54228
Argentina,O2,54,2281,542281
Argentina,O2,54,2283,542283
Argentina,O2,54,2284,542284
Argentina,O2,54,2285,542285
Argentina,O2,54,2286,542286
Argentina,TelePersoSA,54,229,54229
Argentina,O2,54,2291,542291
Argentina,O2,54,2292,542292
Argentina,O2,54,2296,542296
Argentina,O2,54,2297,542297
Argentina,O2,54,230,54230
Argentina,O2,54,2302,542302
Argentina,TelePersoSA,54,231,54231
Argentina,O2,54,2314,542314
Argentina,O2,54,2316,542316
Argentina,O2,54,2317,542317
Argentina,TelePersoSA,54,232,54232
Argentina,O2,54,2320,542320
Argentina,O2,54,2323,542323
Argentina,O2,54,2324,542324
Argentina,O2,54,2325,542325
Argentina,O2,54,2326,542326
Argentina,TelePersoSA,54,233,54233
Argentina,O2,54,2331,542331
Argentina,O2,54,2333,542333
Argentina,O2,54,2334,542334
Argentina,O2,54,2335,542335
Argentina,O2,54,2336,542336
Argentina,O2,54,2337,542337
Argentina,O2,54,2338,542338
Argentina,TelePersoSA,54,234,54234
Argentina,O2,54,2342,542342
Argentina,O2,54,2343,542343
Argentina,O2,54,2344,542344
Argentina,O2,54,2345,542345
Argentina,O2,54,2346,542346
Argentina,TelePersoSA,54,235,54235
Argentina,O2,54,2352,542352
Argentina,O2,54,2353,542353
Argentina,O2,54,2354,542354
Argentina,O2,54,2355,542355
Argentina,O2,54,2356,542356
Argentina,O2,54,2357,542357
Argentina,O2,54,2358,542358
Argentina,O2,54,236,54236
Argentina,O2,54,237,54237
Argentina,TelePersoSA,54,239,54239
Argentina,O2,54,2392,542392
Argentina,O2,54,2393,542393
Argentina,O2,54,2394,542394
Argentina,O2,54,2395,542395
Argentina,O2,54,2396,542396
Argentina,TelePersoSA,54,247,54247
Argentina,O2,54,2473,542473
Argentina,O2,54,2474,542474
Argentina,O2,54,2475,542475
Argentina,O2,54,2477,542477
Argentina,O2,54,2478,542478
Argentina,O2,54,249,54249
Argentina,O2,54,260,54260
Argentina,O2,54,261,54261
Argentina,TelePersoSA,54,262,54262
Argentina,O2,54,2622,542622
Argentina,O2,54,2624,542624
Argentina,O2,54,2625,542625
Argentina,O2,54,2626,542626
Argentina,O2,54,263,54263
Argentina,O2,54,264,54264
Argentina,O2,54,2646,542646
Argentina,O2,54,2647,542647
Argentina,O2,54,2648,542648
Argentina,TelePersoSA,54,265,54265
Argentina,O2,54,2651,542651
Argentina,O2,54,2655,542655
Argentina,O2,54,2656,542656
Argentina,O2,54,2657,542657
Argentina,O2,54,2658,542658
Argentina,O2,54,266,54266
Argentina,O2,54,280,54280
Argentina,TelePersoSA,54,290,54290
Argentina,O2,54,2901,542901
Argentina,O2,54,2902,542902
Argentina,O2,54,2903,542903
Argentina,O2,54,291,54291
Argentina,TelePersoSA,54,292,54292
Argentina,O2,54,2920,542920
Argentina,O2,54,2921,542921
Argentina,O2,54,2922,542922
Argentina,O2,54,2923,542923
Argentina,O2,54,2924,542924
Argentina,O2,54,2925,542925
Argentina,O2,54,2926,542926
Argentina,O2,54,2927,542927
Argentina,O2,54,2928,542928
Argentina,O2,54,2929,542929
Argentina,TelePersoSA,54,293,54293
Argentina,O2,54,2931,542931
Argentina,O2,54,2932,542932
Argentina,O2,54,2933,542933
Argentina,O2,54,2934,542934
Argentina,O2,54,2935,542935
Argentina,O2,54,2936,542936
Argentina,O2,54,294,54294
Argentina,O2,54,2940,542940
Argentina,O2,54,2942,542942
Argentina,O2,54,2945,542945
Argentina,O2,54,2946,542946
Argentina,O2,54,2948,542948
Argentina,TelePersoSA,54,295,54295
Argentina,O2,54,2952,542952
Argentina,O2,54,2953,542953
Argentina,O2,54,2954,542954
Argentina,TelePersoSA,54,296,54296
Argentina,O2,54,2962,542962
Argentina,O2,54,2963,542963
Argentina,O2,54,2964,542964
Argentina,O2,54,2966,542966
Argentina,O2,54,297,54297
Argentina,O2,54,2972,542972
Argentina,O2,54,298,54298
Argentina,O2,54,2982,542982
Argentina,O2,54,2983,542983
Argentina,O2,54,299,54299
Argentina,TelePersoSA,54,332,54332
Argentina,O2,54,3327,543327
Argentina,O2,54,3329,543329
Argentina,O2,54,336,54336
Argentina,TelePersoSA,54,338,54338
Argentina,O2,54,3382,543382
Argentina,O2,54,3385,543385
Argentina,O2,54,3387,543387
Argentina,O2,54,3388,543388
Argentina,TelePersoSA,54,34,5434
Argentina,TelePersoSA,54,340,54340
Argentina,O2,54,3400,543400
Argentina,O2,54,3401,543401
Argentina,O2,54,3402,543402
Argentina,O2,54,3404,543404
Argentina,O2,54,3405,543405
Argentina,O2,54,3406,543406
Argentina,O2,54,3407,543407
Argentina,O2,54,3408,543408
Argentina,O2,54,3409,543409
Argentina,O2,54,341,54341
Argentina,O2,54,342,54342
Argentina,O2,54,343,54343
Argentina,O2,54,3435,543435
Argentina,O2,54,3436,543436
Argentina,O2,54,3437,543437
Argentina,O2,54,3438,543438
Argentina,TelePersoSA,54,344,54344
Argentina,O2,54,3442,543442
Argentina,O2,54,3444,543444
Argentina,O2,54,3445,543445
Argentina,O2,54,3446,543446
Argentina,O2,54,3447,543447
Argentina,O2,54,345,54345
Argentina,O2,54,3454,543454
Argentina,O2,54,3455,543455
Argentina,O2,54,3456,543456
Argentina,O2,54,3458,543458
Argentina,TelePersoSA,54,346,54346
Argentina,O2,54,3460,543460
Argentina,O2,54,3462,543462
Argentina,O2,54,3463,543463
Argentina,O2,54,3464,543464
Argentina,O2,54,3465,543465
Argentina,O2,54,3466,543466
Argentina,O2,54,3467,543467
Argentina,O2,54,3468,543468
Argentina,O2,54,3469,543469
Argentina,TelePersoSA,54,347,54347
Argentina,O2,54,3471,543471
Argentina,O2,54,3472,543472
Argentina,O2,54,3476,543476
Argentina,O2,54,348,54348
Argentina,O2,54,3482,543482
Argentina,O2,54,3483,543483
Argentina,O2,54,3487,543487
Argentina,O2,54,3489,543489
Argentina,TelePersoSA,54,349,54349
Argentina,O2,54,3491,543491
Argentina,O2,54,3492,543492
Argentina,O2,54,3493,543493
Argentina,O2,54,3496,543496
Argentina,O2,54,3497,543497
Argentina,O2,54,3498,543498
Argentina,O2,54,351,54351
Argentina,TelePersoSA,54,352,54352
Argentina,O2,54,3521,543521
Argentina,O2,54,3522,543522
Argentina,O2,54,3524,543524
Argentina,O2,54,3525,543525
Argentina,O2,54,353,54353
Argentina,O2,54,3532,543532
Argentina,O2,54,3533,543533
Argentina,O2,54,3537,543537
Argentina,TelePersoSA,54,354,54354
Argentina,O2,54,3541,543541
Argentina,O2,54,3542,543542
Argentina,O2,54,3543,543543
Argentina,O2,54,3544,543544
Argentina,O2,54,3546,543546
Argentina,O2,54,3547,543547
Argentina,O2,54,3548,543548
Argentina,O2,54,3549,543549
Argentina,TelePersoSA,54,356,54356
Argentina,O2,54,3562,543562
Argentina,O2,54,3563,543563
Argentina,O2,54,3564,543564
Argentina,TelePersoSA,54,357,54357
Argentina,O2,54,3571,543571
Argentina,O2,54,3572,543572
Argentina,O2,54,3573,543573
Argentina,O2,54,3574,543574
Argentina,O2,54,3576,543576
Argentina,O2,54,358,54358
Argentina,O2,54,3582,543582
Argentina,O2,54,3583,543583
Argentina,O2,54,3584,543584
Argentina,O2,54,3585,543585
Argentina,O2,54,362,54362
Argentina,O2,54,364,54364
Argentina,O2,54,370,54370
Argentina,TelePersoSA,54,371,54371
Argentina,O2,54,3711,543711
Argentina,O2,54,3715,543715
Argentina,O2,54,3716,543716
Argentina,O2,54,3718,543718
Argentina,TelePersoSA,54,372,54372
Argentina,O2,54,3721,543721
Argentina,O2,54,3725,543725
Argentina,TelePersoSA,54,373,54373
Argentina,O2,54,3731,543731
Argentina,O2,54,3734,543734
Argentina,O2,54,3735,543735
Argentina,TelePersoSA,54,374,54374
Argentina,O2,54,3741,543741
Argentina,O2,54,3743,543743
Argentina,TelePersoSA,54,375,54375
Argentina,O2,54,3751,543751
Argentina,O2,54,3754,543754
Argentina,O2,54,3755,543755
Argentina,O2,54,3756,543756
Argentina,O2,54,3757,543757
Argentina,O2,54,3758,543758
Argentina,O2,54,376,54376
Argentina,TelePersoSA,54,377,54377
Argentina,O2,54,3772,543772
Argentina,O2,54,3773,543773
Argentina,O2,54,3774,543774
Argentina,O2,54,3775,543775
Argentina,O2,54,3777,543777
Argentina,TelePersoSA,54,378,54378
Argentina,O2,54,3781,543781
Argentina,O2,54,3782,543782
Argentina,O2,54,3786,543786
Argentina,O2,54,379,54379
Argentina,O2,54,380,54380
Argentina,O2,54,381,54381
Argentina,TelePersoSA,54,382,54382
Argentina,O2,54,3821,543821
Argentina,O2,54,3825,543825
Argentina,O2,54,3826,543826
Argentina,O2,54,3827,543827
Argentina,O2,54,383,54383
Argentina,O2,54,3835,543835
Argentina,O2,54,3837,543837
Argentina,O2,54,3838,543838
Argentina,TelePersoSA,54,384,54384
Argentina,O2,54,3841,543841
Argentina,O2,54,3843,543843
Argentina,O2,54,3844,543844
Argentina,O2,54,3845,543845
Argentina,O2,54,3846,543846
Argentina,O2,54,385,54385
Argentina,O2,54,3854,543854
Argentina,O2,54,3855,543855
Argentina,O2,54,3856,543856
Argentina,O2,54,3857,543857
Argentina,O2,54,3858,543858
Argentina,TelePersoSA,54,386,54386
Argentina,O2,54,3861,543861
Argentina,O2,54,3862,543862
Argentina,O2,54,3863,543863
Argentina,O2,54,3865,543865
Argentina,O2,54,3867,543867
Argentina,O2,54,3868,543868
Argentina,O2,54,3869,543869
Argentina,O2,54,387,54387
Argentina,O2,54,3873,543873
Argentina,O2,54,3876,543876
Argentina,O2,54,3877,543877
Argentina,O2,54,3878,543878
Argentina,O2,54,388,54388
Argentina,O2,54,3885,543885
Argentina,O2,54,3886,543886
Argentina,O2,54,3887,543887
Argentina,O2,54,3888,543888
Argentina,TelePersoSA,54,389,54389
Argentina,O2,54,3891,543891
Argentina,O2,54,3892,543892
Argentina,O2,54,3894,543894
Argentina,,54,9/15,549/15
Armenia,Armentel,374,,374
Armenia,Armentel,374,01,37401
Armenia,KarabArmenia,374,04,37404
Armenia,MTS,374,05,37405
Armenia,Orange,374,10,37410
Armenia,Ucom,374,41,37441
Armenia,Beeline,374,43,37443
Armenia,Orange,374,55,37455
Armenia,MTS,374,77,37477
Armenia,Armentel,374,91,37491
Armenia,MTS,374,93,37493
Armenia,MTS,374,94,37494
Armenia,Orange,374,95,37495
Armenia,Armentel,374,96,37496
Armenia,KarabArmenia,374,97,37497
Armenia,MTS,374,98,37498
Armenia,Armentel,374,99,37499
Artsakh,,374,97,37497
Aruba,,297,,297
Aruba,Setar Aruba,297,01,29701
Aruba,JamaicaIndie,297,02,29702
Aruba,JamaicaIndie,297,290,297290
Aruba,Setar Aruba,297,56,29756
Aruba,Setar Aruba,297,59,29759
Aruba,JamaicaIndie,297,630,297630
Aruba,JamaicaIndie,297,640,297640
Aruba,JamaicaIndie,297,641,297641
Aruba,JamaicaIndie,297,642,297642
Aruba,Setar Aruba,297,66,29766
Aruba,Setar Aruba,297,69,29769
Aruba,JamaicaIndie,297,7,2977
Aruba,Setar Aruba,297,995,297995
Ascension Island,,247,,247
Australia,SingTelOptus,61,,61
Australia,Vodafone,61,03,6103
Australia,SingTelOptus,61,1451,611451
Australia,SingTelOptus,61,1452,611452
Australia,SingTelOptus,61,1453,611453
Australia,SingTelOptus,61,2,612
Australia,any,61,4,614
Australia,SingTelOptus,61,401,61401
Australia,SingTelOptus,61,402,61402
Australia,SingTelOptus,61,403,61403
Australia,Vodafone,61,404,61404
Australia,Vodafone,61,405,61405
Australia,Vodafone,61,406,61406
Australia,Vodafone,61,410,61410
Australia,SingTelOptus,61,411,61411
Australia,SingTelOptus,61,412,61412
Australia,SingTelOptus,61,413,61413
Australia,Vodafone,61,414,61414
Australia,Vodafone,61,415,61415
Australia,Vodafone,61,416,61416
Australia,Vodafone,61,4202,614202
Australia,Vodafone,61,4203,614203
Australia,Vodafone,61,4204,614204
Australia,Vodafone,61,4205,614205
Australia,Vodafone,61,4206,614206
Australia,Vodafone,61,4207,614207
Australia,Vodafone,61,4208,614208
Australia,Vodafone,61,4209,614209
Australia,SingTelOptus,61,421,61421
Australia,SingTelOptus,61,422,61422
Australia,SingTelOptus,61,423,61423
Australia,Vodafone,61,424,61424
Australia,Vodafone,61,425,61425
Australia,Vodafone,61,426,61426
Australia,Vodafone,61,430,61430
Australia,SingTelOptus,61,431,61431
Australia,SingTelOptus,61,432,61432
Australia,Vodafone,61,433,61433
Australia,SingTelOptus,61,434,61434
Australia,SingTelOptus,61,435,61435
Australia,Vodafone,61,449,61449
Australia,Vodafone,61,450,61450
Australia,Vodafone,61,451,61451
Australia,Vodafone,61,452,61452
Australia,Vodafone,61,453,61453
Australia,SingTelOptus,61,466,61466
Australia,SingTelOptus,61,468,61468
Australia,SingTelOptus,61,478,61478
Australia,SingTelOptus,61,479,61479
Australia,SingTelOptus,61,481,61481
Australia,SingTelOptus,61,482,61482
Australia,Vodafone,61,4888,614888
Australian Antarctic Territory,,672,1,6721
Austria,A1 Telekom,43,,43
Austria,A1 Telekom,43,01,4301
Austria,H3G,43,10,4310
Austria,A1 Telekom,43,11,4311
Austria,T-Mobile,43,650,43650
Austria,H3G,43,660,43660
Austria,A1 Telekom,43,664,43664
Austria,T-Mobile,43,676,43676
Austria,HoT,43,677,43677
Austria,A1 Telekom,43,680,43680
Austria,YESSS!,43,681,43681
Austria,A1 Telekom,43,688,43688
Austria,A1 Telekom,43,699,43699
Azerbaijan,AZERCELL GSM,994,,994
Azerbaijan,Azerfon,994,04,99404
Azerbaijan,AZERCELL GSM,994,1,9941
Azerbaijan,Catel,994,40,99440
Azerbaijan,AZERCELL GSM,994,50,99450
Azerbaijan,Azercell,994,51,99451
Azerbaijan,Bakcell,994,55,99455
Azerbaijan,Azerfon,994,70,99470
Azerbaijan,Azerfon,994,77,99477
BVI,CWWI,1,,1
BVI,CWWI,1,170,1170
BVI,CWWI,1,28454,128454
Bahamas,TelBahamas,1,,1
Bahamas,TelBahamas,1,242,1242
Bahamas,,1,24235,124235
Bahamas,TelBahamas,1,242357,1242357
Bahamas,TelBahamas,1,242359,1242359
Bahamas,TelBahamas,1,242375,1242375
Bahamas,TelBahamas,1,242376,1242376
Bahamas,TelBahamas,1,242395,1242395
Bahamas,TelBahamas,1,242421,1242421
Bahamas,TelBahamas,1,242422,1242422
Bahamas,TelBahamas,1,242423,1242423
Bahamas,TelBahamas,1,242424,1242424
Bahamas,TelBahamas,1,242425,1242425
Bahamas,TelBahamas,1,242426,1242426
Bahamas,TelBahamas,1,242427,1242427
Bahamas,TelBahamas,1,242428,1242428
Bahamas,TelBahamas,1,242429,1242429
Bahamas,TelBahamas,1,242431,1242431
Bahamas,TelBahamas,1,242432,1242432
Bahamas,TelBahamas,1,242433,1242433
Bahamas,TelBahamas,1,242434,1242434
Bahamas,TelBahamas,1,242436,1242436
Bahamas,TelBahamas,1,242437,1242437
Bahamas,TelBahamas,1,242438,1242438
Bahamas,TelBahamas,1,242439,1242439
Bahamas,TelBahamas,1,242441,1242441
Bahamas,TelBahamas,1,242442,1242442
Bahamas,TelBahamas,1,242443,1242443
Bahamas,TelBahamas,1,242445,1242445
Bahamas,TelBahamas,1,242446,1242446
Bahamas,TelBahamas,1,242447,1242447
Bahamas,TelBahamas,1,242448,1242448
Bahamas,TelBahamas,1,242449,1242449
Bahamas,,1,24245,124245
Bahamas,TelBahamas,1,242451,1242451
Bahamas,TelBahamas,1,242452,1242452
Bahamas,TelBahamas,1,242453,1242453
Bahamas,TelBahamas,1,242454,1242454
Bahamas,TelBahamas,1,242455,1242455
Bahamas,TelBahamas,1,242456,1242456
Bahamas,TelBahamas,1,242457,1242457
Bahamas,TelBahamas,1,242458,1242458
Bahamas,TelBahamas,1,242462,1242462
Bahamas,TelBahamas,1,242463,1242463
Bahamas,TelBahamas,1,242464,1242464
Bahamas,TelBahamas,1,242465,1242465
Bahamas,TelBahamas,1,242466,1242466
Bahamas,TelBahamas,1,242467,1242467
Bahamas,TelBahamas,1,242468,1242468
Bahamas,TelBahamas,1,242470,1242470
Bahamas,TelBahamas,1,242471,1242471
Bahamas,TelBahamas,1,242472,1242472
Bahamas,TelBahamas,1,242473,1242473
Bahamas,TelBahamas,1,242474,1242474
Bahamas,TelBahamas,1,242475,1242475
Bahamas,TelBahamas,1,242476,1242476
Bahamas,TelBahamas,1,242477,1242477
Bahamas,TelBahamas,1,242478,1242478
Bahamas,TelBahamas,1,242479,1242479
Bahamas,TelBahamas,1,242481,1242481
Bahamas,TelBahamas,1,242524,1242524
Bahamas,TelBahamas,1,242525,1242525
Bahamas,TelBahamas,1,242533,1242533
Bahamas,TelBahamas,1,242535,1242535
Bahamas,TelBahamas,1,242544,1242544
Bahamas,,1,24255,124255
Bahamas,TelBahamas,1,242551,1242551
Bahamas,TelBahamas,1,242552,1242552
Bahamas,TelBahamas,1,242553,1242553
Bahamas,TelBahamas,1,242554,1242554
Bahamas,TelBahamas,1,242556,1242556
Bahamas,TelBahamas,1,242557,1242557
Bahamas,TelBahamas,1,242558,1242558
Bahamas,TelBahamas,1,242559,1242559
Bahamas,TelBahamas,1,242565,1242565
Bahamas,TelBahamas,1,242577,1242577
Bahamas,TelBahamas,1,242636,1242636
Bahamas,TelBahamas,1,242646,1242646
Bahamas,TelBahamas,1,242727,1242727
Bahamas,TelBahamas,1,39,139
Bahrain,Vodafone,973,,973
Bahrain,BahrainBSC,973,01,97301
Bahrain,Vodafone,973,2,9732
Bahrain,BahrainBSC,973,31,97331
Bahrain,BahrainBSC,973,32,97332
Bahrain,Batelco,973,322,973322
Bahrain,Viva,973,33,97333
Bahrain,Viva,973,340,973340
Bahrain,Viva,973,341,973341
Bahrain,Viva,973,343,973343
Bahrain,Viva,973,344,973344
Bahrain,Viva,973,345,973345
Bahrain,Viva,973,353,973353
Bahrain,Viva,973,355,973355
Bahrain,Vodafone,973,36,97336
Bahrain,Zain,973,377,973377
Bahrain,BahrainBSC,973,380,973380
Bahrain,BahrainBSC,973,381,973381
Bahrain,BahrainBSC,973,382,973382
Bahrain,BahrainBSC,973,383,973383
Bahrain,BahrainBSC,973,384,973384
Bahrain,BahrainBSC,973,387,973387
Bahrain,BahrainBSC,973,388,973388
Bahrain,BahrainBSC,973,389,973389
Bahrain,BahrainBSC,973,39,97339
Bahrain,Zain,973,663,973663
Bahrain,Zain,973,666,973666
Bahrain,BahrainBSC,973,667,973667
Bahrain,Zain,973,669,973669
Bangladesh,RobiAxitaLTD,880,02,88002
Bangladesh,Citycell,880,11,88011
Bangladesh,TeleTalk,880,15,88015
Bangladesh,Airtel,880,16,88016
Bangladesh,GrameenPhone,880,17,88017
Bangladesh,Robi,880,18,88018
Bangladesh,Banglalink,880,19,88019
Barbados,CWWI,1,,1
Barbados,AT&T,1,246,1246
Barbados,CWWI,1,24625,124625
Barbados,CWWI,1,600,1600
BeAlivLimted,Bahamas,1,242,1242
BeAlivLimted,Bahamas,1,49,149
Belarus,LifeBest,375,04,37504
Belarus,LifeBest,375,25,37525
Belarus,Velcom,375,291,375291
Belarus,MTS,375,292,375292
Belarus,Velcom,375,293,375293
Belarus,diallog,375,294,375294
Belarus,MTS,375,295,375295
Belarus,Velcom,375,296,375296
Belarus,MTS,375,297,375297
Belarus,MTS,375,298,375298
Belarus,Velcom,375,299,375299
Belarus,MTS,375,33,37533
Belarus,Velcom,375,44,37544
Belgium,Belgacom Mob,32,,32
Belgium,Belgacom Mob,32,01,3201
Belgium,KPN,32,20,3220
Belgium,Proximus,32,47,3247
Belgium,Belgacom Mob,32,470,32470
Belgium,KPN,32,471,32471
Belgium,BASE,32,48,3248
Belgium,Mobistar,32,49,3249
Belize,,501,6,5016
Belize,BelizeTelem,501,600,501600
Belize,BelizeTelem,501,601,501601
Belize,BelizeTelem,501,602,501602
Belize,BelizeTelem,501,603,501603
Belize,BelizeTelem,501,604,501604
Belize,BelizeTelem,501,605,501605
Belize,BelizeTelem,501,606,501606
Belize,BelizeTelem,501,607,501607
Belize,BelizeTelem,501,609,501609
Belize,BelizeTelem,501,610,501610
Belize,BelizeTelem,501,611,501611
Belize,BelizeTelem,501,620,501620
Belize,BelizeTelem,501,621,501621
Belize,BelizeTelem,501,622,501622
Belize,BelizeTelem,501,623,501623
Belize,BelizeTelem,501,624,501624
Belize,BelizeTelem,501,625,501625
Belize,BelizeTelem,501,626,501626
Belize,BelizeTelem,501,627,501627
Belize,BelizeTelem,501,628,501628
Belize,BelizeTelem,501,629,501629
Belize,BelizeTelem,501,630,501630
Belize,BelizeTelem,501,631,501631
Belize,BelizeTelem,501,632,501632
Belize,BelizeTelem,501,633,501633
Belize,BelizeTelem,501,634,501634
Belize,BelizeTelem,501,635,501635
Belize,BelizeTelem,501,637,501637
Belize,BelizeTelem,501,638,501638
Belize,BelizeTelem,501,639,501639
Belize,SpeednetCom,501,650,501650
Belize,SpeednetCom,501,651,501651
Belize,SpeednetCom,501,652,501652
Belize,SpeednetCom,501,653,501653
Belize,SpeednetCom,501,654,501654
Belize,SpeednetCom,501,655,501655
Belize,SpeednetCom,501,660,501660
Belize,SpeednetCom,501,661,501661
Belize,SpeednetCom,501,662,501662
Belize,SpeednetCom,501,663,501663
Belize,SpeednetCom,501,664,501664
Belize,SpeednetCom,501,665,501665
Belize,SpeednetCom,501,666,501666
Belize,SpeednetCom,501,667,501667
Belize,SpeednetCom,501,668,501668
Belize,SpeednetCom,501,669,501669
Belize,BelizeTelem,501,67,50167
Belize,SpeednetCom,501,670,501670
Belize,SpeednetCom,501,671,501671
Belize,SpeednetCom,501,672,501672
Belize,SpeednetCom,501,673,501673
Belize,SpeednetCom,501,674,501674
Belize,SpeednetCom,501,675,501675
Belize,SpeednetCom,501,676,501676
Belize,SpeednetCom,501,677,501677
Belize,SpeednetCom,501,678,501678
Belize,SpeednetCom,501,679,501679
Belize,SpeednetCom,501,69,50169
Benin,BELL,229,,229
Benin,Etisalet,229,02,22902
Benin,SpaceteLBnin,229,03,22903
Benin,BELL,229,04,22904
Benin,GLOBE,229,05,22905
Benin,SBINBenin,229,07,22907
Benin,MTN,229,3,2293
Benin,SBINBenin,229,40,22940
Benin,SpaceteLBnin,229,51,22951
Benin,SpaceteLBnin,229,52,22952
Benin,SpaceteLBnin,229,53,22953
Benin,SpaceteLBnin,229,55,22955
Benin,SpaceteLBnin,229,60,22960
Benin,SpaceteLBnin,229,61,22961
Benin,SpaceteLBnin,229,62,22962
Benin,SpaceteLBnin,229,63,22963
Benin,Etisalet,229,64,22964
Benin,SpaceteLBnin,229,65,22965
Benin,SpaceteLBnin,229,66,22966
Benin,SpaceteLBnin,229,67,22967
Benin,GLOBE,229,68,22968
Benin,SpaceteLBnin,229,69,22969
Benin,,229,9,2299
Benin,SpaceteLBnin,229,90,22990
Benin,SpaceteLBnin,229,91,22991
Benin,BELL,229,93,22993
Benin,Etisalet,229,94,22994
Benin,Etisalet,229,95,22995
Benin,SpaceteLBnin,229,96,22996
Benin,MTN,229,97,22997
Benin,GLOBE,229,98,22998
Benin,GLOBE,229,99,22999
Bermuda,Cellone,1,000,1000
Bermuda,,1,441,1441
Bhutan,BMobile,975,11,97511
